id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
6oXlNQJt/,6oXlNQJt89,89,82,"Goal!  Eibar 0, Real Madrid 2. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the centre of the goal.",1,,2,Real Madrid,Eibar,cristiano ronaldo,,,,5.0,1,1,14,1,0,2,0
lCcnWL2B/,lCcnWL2B37,37,38,"Goal!  Real Madrid 4, Getafe 0. Cristiano Ronaldo (Real Madrid) right footed shot from the right side of the box to the bottom left corner. Assisted by Toni Kroos following a fast break.",1,12.0,1,Real Madrid,Getafe,cristiano ronaldo,toni kroos,,,3.0,1,1,11,1,1,1,1
Uogsp9ri/,Uogsp9ri39,39,30,"Goal!  Real Madrid 3, Rayo Vallecano 2. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom left corner.",1,,1,Real Madrid,Rayo Vallecano,cristiano ronaldo,,,,3.0,1,1,14,1,0,2,0
Uogsp9ri/,Uogsp9ri71,71,53,"Goal!  Real Madrid 6, Rayo Vallecano 2. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by James RodrA­guez with a cross.",1,12.0,1,Real Madrid,Rayo Vallecano,cristiano ronaldo,james rodriguez,,,3.0,1,1,3,3,2,1,0
vctDzdBf/,vctDzdBf45,45,42,"Goal!  Real Madrid 1, Real Sociedad 0. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom right corner.",1,,1,Real Madrid,Real Sociedad,cristiano ronaldo,,,,4.0,1,1,14,1,0,2,0
vctDzdBf/,vctDzdBf78,78,67,"Goal!  Real Madrid 2, Real Sociedad 1. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by Marcelo with a cross following a corner.",1,12.0,1,Real Madrid,Real Sociedad,cristiano ronaldo,marcelo,,,3.0,1,1,3,2,2,3,0
fTCKAThO/,fTCKAThO5,5,9,"Goal!  Real Madrid 2, Sporting de GijA³n 0. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the top left corner. Assisted by Karim Benzema.",1,12.0,1,Real Madrid,Sporting Gijon,cristiano ronaldo,karim benzema,,,12.0,1,1,3,2,1,1,0
fTCKAThO/,fTCKAThO14,14,18,"Goal!  Real Madrid 4, Sporting de GijA³n 0. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the centre of the goal. Assisted by Daniel Carvajal with a cross.",1,12.0,1,Real Madrid,Sporting Gijon,cristiano ronaldo,daniel carvajal,,,5.0,1,1,3,2,2,1,0
f9SCIHj2/,f9SCIHj212,12,12,"Goal!  Real Madrid 2, Espanyol 0. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom left corner.",1,,1,Real Madrid,Espanyol,cristiano ronaldo,,,,3.0,1,1,14,1,0,2,0
f9SCIHj2/,f9SCIHj248,48,45,"Goal!  Real Madrid 4, Espanyol 0. Cristiano Ronaldo (Real Madrid) left footed shot from outside the box to the bottom left corner following a fast break.",1,,1,Real Madrid,Espanyol,cristiano ronaldo,,,,3.0,1,1,15,2,0,1,1
f9SCIHj2/,f9SCIHj291,91,82,"Goal!  Real Madrid 5, Espanyol 0. Cristiano Ronaldo (Real Madrid) header from very close range to the bottom right corner. Assisted by JesA©.",1,12.0,1,Real Madrid,Espanyol,cristiano ronaldo,jese,,,4.0,1,1,13,3,1,1,0
29rQrE47/,29rQrE471,1,3,"Goal!  Real Madrid 1, Athletic Club 0. Cristiano Ronaldo (Real Madrid) right footed shot from the left side of the box to the top right corner. Assisted by Karim Benzema.",1,12.0,1,Real Madrid,Athletic Bilbao,cristiano ronaldo,karim benzema,,,13.0,1,1,9,1,1,1,0
29rQrE47/,29rQrE4777,77,87,"Goal!  Real Madrid 4, Athletic Club 1. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Lucas VA¡zquez.",1,12.0,1,Real Madrid,Athletic Bilbao,cristiano ronaldo,lucas vazquez,,,5.0,1,1,3,1,1,1,0
hI7ZtDjH/,hI7ZtDjH42,42,33,"Goal!  MA¡laga 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Toni Kroos with a cross following a set piece situation.",1,12.0,2,Real Madrid,Malaga,cristiano ronaldo,toni kroos,,,3.0,1,1,3,3,2,2,0
K8eZhbSE/,K8eZhbSE38,38,34,"Goal!  Levante 0, Real Madrid 1. Cristiano Ronaldo (Real Madrid) converts the penalty with a right footed shot to the bottom left corner.",1,,2,Real Madrid,Levante,cristiano ronaldo,,,,3.0,1,1,14,1,0,2,0
6cckn2Tk/,6cckn2Tk55,55,50,"Goal!  Real Madrid 2, Celta de Vigo 0. Cristiano Ronaldo (Real Madrid) right footed shot from outside the box to the top right corner. Assisted by Sergio Ramos.",1,12.0,1,Real Madrid,Celta Vigo,cristiano ronaldo,sergio ramos,,,13.0,1,1,15,1,1,1,0
6cckn2Tk/,6cckn2Tk62,62,58,"Goal!  Real Madrid 3, Celta de Vigo 0. Cristiano Ronaldo (Real Madrid) from a free kick with a right footed shot to the top left corner.",1,,1,Real Madrid,Celta Vigo,cristiano ronaldo,,,,12.0,1,1,19,1,0,4,0
